ExperimentName	Subject	Session	SessionDate	SessionTime	LineNumber	RunningSample	ACC	CRESP	RESP	RT	CurrentObject	ComponentName	CurrentFixationDuration	CursorX	CursorY	RTTime	RTTimeMicro	RTTimeReceived	RTTimeReceivedMicro	SystemTimestamp	HardwareTimestamp	HostTimestamp	SEQD	SEQH	GazePointValidityLeftEye	GazePointPositionDisplayXLeftEye	GazePointPositionDisplayYLeftEye	GazePointValidityRightEye	GazePointPositionDisplayXRightEye	GazePointPositionDisplayYRightEye	GazePointPositionUserXLeftEye	GazePointPositionUserYLeftEye	GazePointPositionUserZLeftEye	GazePointPositionUserXRightEye	GazePointPositionUserYRightEye	GazePointPositionUserZRightEye	GazeOriginValidityLeftEye	GazeOriginPositionUserXLeftEye	GazeOriginPositionUserYLeftEye	GazeOriginPositionUserZLeftEye	GazeOriginValidityRightEye	GazeOriginPositionUserXRightEye	GazeOriginPositionUserYRightEye	GazeOriginPositionUserZRightEye	GazeOriginPositionTrackBoxXLeftEye	GazeOriginPositionTrackBoxYLeftEye	GazeOriginPositionTrackBoxZLeftEye	GazeOriginPositionTrackBoxXRightEye	GazeOriginPositionTrackBoxYRightEye	GazeOriginPositionTrackBoxZRightEye	PupilValidityLeftEye	PupilDiameterLeftEye	PupilValidityRightEye	PupilDiameterRightEye	Digit
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7860	42	0			0	Fixation		416	126	785	184759	184759075	184765	184765856	3050492666	2938463848	3050499447	7991	9011	0	-1.00000	-1.00000	1	0.12374	1.02234	-1.00000	-1.00000	-1.00000	-122.44179	5.75434	-4.74261	0	-1.00000	-1.00000	-1.00000	1	16.60368	-89.51778	729.93262	-1.00000	-1.00000	-1.00000	0.46949	0.66309	0.67118	0	-1.#IND0	1	1.62582	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7861	42	0			0	Fixation		432	812	896	184775	184775803	184784	184784521	3050509394	2938480576	3050518112	7992	9012	1	0.79391	1.16738	0	-1.00000	-1.00000	108.09065	-23.54758	-15.40765	-1.00000	-1.00000	-1.00000	1	-53.98857	-83.99348	727.46967	0	-1.00000	-1.00000	-1.00000	0.59860	0.65353	0.66858	-1.00000	-1.00000	-1.00000	1	2.17513	0	-1.#IND0	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7862	42	0			0	Fixation		449	462	690	184792	184792710	184802	184802009	3050526301	2938497483	3050535600	7993	9013	1	0.73005	0.99155	1	0.17369	0.80732	86.12576	11.97473	-2.47859	-105.25981	49.19491	11.06848	1	-54.00810	-83.98280	727.45227	1	16.51724	-89.57890	729.89331	0.59864	0.65351	0.66855	0.46964	0.66321	0.67111	1	2.21667	1	2.66991	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7863	42	0			0	Fixation		466	428	598	184809	184809051	184817	184817314	3050542642	2938513824	3050550905	7994	9014	1	0.59335	0.91553	1	0.24434	0.64355	39.10089	27.33322	3.11144	-80.95665	82.28004	23.11049	1	-54.07474	-84.05433	727.54791	1	16.46970	-89.64513	730.01794	0.59875	0.65362	0.66876	0.46973	0.66330	0.67137	1	2.89157	1	3.00772	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7864	42	0			0	Fixation		482	437	550	184825	184825769	184835	184835003	3050559360	2938530542	3050568594	7995	9015	1	0.54350	0.81926	1	0.31156	0.61418	21.95158	46.78165	10.19009	-57.83238	88.21495	25.27061	1	-54.12004	-84.12408	727.80481	1	16.44711	-89.69390	730.25684	0.59880	0.65369	0.66929	0.46979	0.66333	0.67186	1	3.04048	1	3.36241	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7865	42	0			0	Fixation		499	517	471	184842	184842713	184852	184852195	3050576304	2938547486	3050585786	7996	9016	1	0.53988	0.63588	1	0.47127	0.59293	20.70844	83.82969	23.67449	-2.89524	92.50806	26.83318	1	-54.18198	-84.22008	728.16577	1	16.40389	-89.79765	730.67743	0.59886	0.65379	0.67004	0.46988	0.66343	0.67271	1	3.15411	1	3.83484	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7866	42	0			0	Fixation		515	504	425	184858	184858970	184867	184867405	3050592562	2938563744	3050600997	7997	9017	1	0.50190	0.58075	1	0.48437	0.52760	7.64047	94.96910	27.72888	1.61243	105.70735	31.63732	1	-54.26423	-84.34092	728.90662	1	16.38397	-89.92487	731.39142	0.59891	0.65386	0.67155	0.46995	0.66350	0.67416	1	3.28989	1	3.91483	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7867	42	0			0	Fixation		532	528	408	184875	184875637	184884	184884784	3050609229	2938580411	3050618376	7998	9018	1	0.52171	0.55698	1	0.51097	0.50613	14.45697	99.77074	29.47654	10.76068	110.04445	33.21592	1	-54.31521	-84.41603	729.33197	1	16.37593	-89.99941	731.81055	0.59895	0.65391	0.67241	0.46998	0.66354	0.67501	1	3.36949	1	3.99907	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7868	42	0			0	Fixation		549	528	388	184892	184892637	184902	184902044	3050626228	2938597411	3050635635	7999	9019	1	0.51634	0.52482	1	0.51529	0.48662	12.60785	106.26746	31.84117	12.24925	113.98521	34.65019	1	-54.37002	-84.48996	729.82935	1	16.36551	-90.07058	732.35840	0.59898	0.65394	0.67343	0.47002	0.66355	0.67612	1	3.40427	1	4.05193	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7869	42	0			0	Fixation		565	531	371	184908	184908890	184917	184917262	3050642481	2938613664	3050650853	8000	9020	1	0.52257	0.49485	1	0.51647	0.47204	14.75239	112.32310	34.04521	12.65460	116.93116	35.72245	1	-54.43621	-84.53740	730.22583	1	16.35117	-90.11296	732.72284	0.59905	0.65394	0.67423	0.47006	0.66355	0.67685	1	3.41916	1	4.08064	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7870	42	0			0	Fixation		582	529	364	184925	184925507	184934	184934635	3050659098	2938630281	3050668226	8001	9021	1	0.51683	0.48476	1	0.51772	0.46472	12.77639	114.36086	34.78691	13.08248	118.40907	36.26035	1	-54.45362	-84.55511	730.32288	1	16.34463	-90.12936	732.84131	0.59906	0.65395	0.67443	0.47008	0.66355	0.67709	1	3.42412	1	4.09572	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7871	42	0			0	Fixation		599	531	369	184942	184942455	184951	184951881	3050676046	2938647229	3050685472	8002	9022	1	0.51789	0.49225	1	0.51928	0.46877	13.14145	112.84713	34.23595	13.61943	117.59148	35.96277	1	-54.46338	-84.56059	730.29205	1	16.32891	-90.13155	732.79999	0.59909	0.65397	0.67437	0.47010	0.66356	0.67701	1	3.43626	1	4.11960	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7872	42	0			0	Fixation		615	533	363	184958	184958810	184967	184967219	3050692401	2938663584	3050700810	8003	9023	1	0.52030	0.47752	1	0.52216	0.46829	13.97319	115.82367	35.31935	14.61159	117.68911	35.99835	1	-54.47666	-84.56278	730.15808	1	16.28664	-90.12429	732.67975	0.59913	0.65400	0.67411	0.47018	0.66358	0.67676	1	3.43565	1	4.11748	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7873	42	0			0	Fixation		632	523	360	184975	184975376	184984	184984230	3050708968	2938680151	3050717822	8004	9024	1	0.50497	0.47408	1	0.51678	0.46345	8.69843	116.51914	35.57246	12.75970	118.66726	36.35439	1	-54.52843	-84.60429	730.28918	1	16.20868	-90.13878	732.80200	0.59921	0.65405	0.67439	0.47032	0.66358	0.67701	1	3.43398	1	4.12184	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7874	42	0			0	Fixation		649	516	360	184992	184992274	185001	185001470	3050725865	2938697048	3050735061	8005	9025	1	0.50399	0.47101	1	0.50389	0.46714	8.35932	117.13956	35.79831	8.32562	117.92146	36.08287	1	-54.57623	-84.65962	730.59558	1	16.18295	-90.18291	733.11255	0.59925	0.65408	0.67501	0.47038	0.66359	0.67763	1	3.44241	1	4.12561	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7875	42	0			0	Fixation		665	510	365	185008	185008729	185017	185017072	3050742321	2938713504	3050750664	8006	9026	1	0.49669	0.48105	1	0.50001	0.47105	5.85061	115.11026	35.05967	6.99090	117.13168	35.79542	1	-54.53011	-84.62460	730.16827	1	16.19777	-90.14813	732.69977	0.59923	0.65411	0.67415	0.47034	0.66361	0.67680	1	3.46480	1	4.13597	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7876	42	0			0	Fixation		682	513	362	185025	185025341	185035	185035265	3050758933	2938730117	3050768857	8007	9027	1	0.50130	0.47869	1	0.50231	0.46427	7.43686	115.58760	35.23341	7.78271	118.50037	36.29357	1	-54.50743	-84.59947	729.95050	1	16.20829	-90.12080	732.47290	0.59921	0.65411	0.67371	0.47031	0.66362	0.67635	1	3.47025	1	4.17421	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7877	42	0			0	Fixation		699	513	363	185042	185042189	185051	185051424	3050775780	2938746964	3050785015	8008	9028	1	0.50344	0.48588	1	0.49904	0.46023	8.17071	114.13549	34.70486	6.65817	119.31635	36.59054	1	-54.48591	-84.56334	729.86560	1	16.22954	-90.10181	732.38293	0.59919	0.65406	0.67353	0.47027	0.66360	0.67617	1	3.47443	1	4.18564	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7878	42	0			0	Fixation		715	516	365	185058	185058649	185067	185067059	3050792240	2938763424	3050800650	8009	9029	1	0.50700	0.48587	1	0.50104	0.46576	9.39522	114.13770	34.70567	7.34581	118.19958	36.18409	1	-54.46427	-84.55322	729.90656	1	16.26282	-90.10455	732.41821	0.59914	0.65403	0.67361	0.47021	0.66360	0.67624	1	3.49783	1	4.16997	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7879	42	0			0	Fixation		732	517	371	185075	185075209	185084	185084347	3050808801	2938779985	3050817939	8010	9030	1	0.50617	0.49180	1	0.50370	0.47522	9.11040	112.93862	34.26928	8.25952	116.28778	35.48826	1	-54.44010	-84.54865	729.91132	1	16.28873	-90.10806	732.42468	0.59910	0.65403	0.67361	0.47016	0.66360	0.67625	1	3.49504	1	4.16821	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7880	42	0			0	Fixation		749	511	373	185092	185092102	185101	185101395	3050825694	2938796878	3050834987	8011	9031	1	0.50282	0.48980	1	0.49589	0.48373	7.95912	113.34290	34.41637	5.57382	114.56940	34.86281	1	-54.40812	-84.56101	729.91541	1	16.32877	-90.12501	732.42218	0.59904	0.65405	0.67362	0.47009	0.66363	0.67625	1	3.52002	1	4.17743	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7881	42	0			0	Fixation		765	515	373	185108	185108569	185117	185117195	3050842160	2938813344	3050850786	8012	9032	1	0.50596	0.48567	1	0.50174	0.48828	9.04008	114.17845	34.72052	7.58723	113.64943	34.52795	1	-54.37293	-84.57774	729.80603	1	16.34010	-90.13658	732.31677	0.59899	0.65410	0.67340	0.47006	0.66368	0.67605	1	3.53087	1	4.18271	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7882	42	0			0	Fixation		782	512	374	185125	185125176	185134	185134199	3050858767	2938829951	3050867790	8013	9033	1	0.49751	0.48699	1	0.50259	0.48733	6.13191	113.91108	34.62320	7.88008	113.84299	34.59838	1	-54.34566	-84.58166	729.64301	1	16.34310	-90.13692	732.16467	0.59896	0.65414	0.67307	0.47005	0.66371	0.67575	1	3.54523	1	4.17366	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7883	42	0			0	Fixation		799	510	374	185142	185142019	185151	185151187	3050875610	2938846794	3050884778	8014	9034	1	0.49262	0.48263	1	0.50397	0.49229	4.44912	114.79088	34.94343	8.35410	112.83965	34.23324	1	-54.31829	-84.56429	729.28009	1	16.33378	-90.11675	731.76013	0.59896	0.65419	0.67235	0.47005	0.66377	0.67494	1	3.54199	1	4.17952	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7884	42	0			0	Fixation		815	509	383	185158	185158488	185166	185166852	3050892079	2938863264	3050900443	8015	9035	1	0.49409	0.49569	1	0.50178	0.50249	4.95443	112.15353	33.98353	7.59934	110.77877	33.48312	1	-54.28941	-84.51982	728.81287	1	16.31698	-90.06339	731.33502	0.59897	0.65421	0.67141	0.47007	0.66377	0.67408	1	3.55087	1	4.18195	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7885	42	0			0	Fixation		832	512	385	185175	185175045	185184	185184208	3050908636	2938879821	3050917799	8016	9036	1	0.50134	0.49851	1	0.49965	0.50563	7.45042	111.58274	33.77580	6.86649	110.14425	33.25220	1	-54.29341	-84.49302	728.62384	1	16.30140	-90.02679	731.13519	0.59900	0.65420	0.67103	0.47009	0.66374	0.67367	1	3.54648	1	4.18498	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7886	42	0			0	Fixation		848	514	385	185191	185191837	185200	185200957	3050925428	2938896613	3050934548	8017	9037	1	0.50553	0.49244	1	0.49905	0.51262	8.88970	112.80923	34.22222	6.66132	108.73244	32.73839	1	-54.30490	-84.44649	728.33832	1	16.26010	-89.94730	730.83704	0.59906	0.65417	0.67045	0.47015	0.66367	0.67306	1	3.55586	1	4.18330	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7887	42	0			0	Fixation		865	512	383	185208	185208407	185216	185216943	3050941999	2938913184	3050950535	8018	9038	1	0.50242	0.49196	1	0.49801	0.50741	7.82261	112.90701	34.25776	6.30426	109.78534	33.12156	1	-54.32230	-84.41659	728.14514	1	16.23126	-89.90995	730.66132	0.59912	0.65416	0.67006	0.47020	0.66364	0.67270	1	3.57036	1	4.18431	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7888	42	0			0	Fixation		882	513	380	185225	185225010	185235	185235500	3050958602	2938929787	3050969092	8019	9039	1	0.50020	0.48233	1	0.50338	0.50834	7.05609	114.85242	34.96587	8.14983	109.59698	33.05301	1	-54.34584	-84.42009	728.18140	1	16.20579	-89.90132	730.68512	0.59916	0.65416	0.67014	0.47024	0.66362	0.67275	1	3.57314	1	4.18948	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7889	42	0			0	Fixation		898	514	379	185241	185241849	185251	185251263	3050975440	2938946625	3050984854	8020	9040	1	0.49667	0.48264	1	0.50802	0.50463	5.84306	114.79060	34.94333	9.74580	110.34602	33.32564	1	-54.36877	-84.42619	728.31165	1	16.17478	-89.90534	730.83228	0.59918	0.65414	0.67040	0.47031	0.66359	0.67304	1	3.57111	1	4.19829	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7890	42	0			0	Fixation		915	515	381	185258	185258327	185266	185266809	3050991919	2938963104	3051000401	8021	9041	1	0.49815	0.48885	1	0.50871	0.50540	6.35161	113.53529	34.48642	9.98476	110.19059	33.26909	1	-54.40710	-84.45603	728.59497	1	16.16493	-89.92106	731.10046	0.59922	0.65413	0.67098	0.47033	0.66356	0.67357	1	3.57253	1	4.20222	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7891	42	0			0	Fixation		931	519	382	185274	185274880	185284	185284219	3051008471	2938979656	3051017810	8022	9042	1	0.50355	0.48826	1	0.51130	0.50891	8.21098	113.65501	34.53003	10.87549	109.48149	33.01101	1	-54.42350	-84.47016	728.79163	1	16.16549	-89.94364	731.29944	0.59922	0.65412	0.67137	0.47034	0.66356	0.67397	1	3.58167	1	4.20830	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7892	42	0			0	Fixation		948	519	375	185291	185291763	185301	185301150	3051025354	2938996541	3051034741	8023	9043	1	0.50375	0.47821	1	0.51119	0.49894	8.27723	115.68494	35.26886	10.83738	111.49727	33.74467	1	-54.43489	-84.48656	729.00159	1	16.17486	-89.96909	731.52185	0.59921	0.65410	0.67179	0.47033	0.66355	0.67442	1	3.56758	1	4.20457	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7893	42	0			0	Fixation		965	516	377	185308	185308246	185316	185316910	3051041837	2939013024	3051050501	8024	9044	1	0.49506	0.48089	1	0.51327	0.50155	5.29021	115.14278	35.07151	11.55301	110.96961	33.55257	1	-54.43473	-84.49807	729.17499	1	16.18934	-89.98679	731.67908	0.59919	0.65409	0.67214	0.47031	0.66355	0.67474	1	3.56128	1	4.20853	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7894	42	0			0	Fixation		981	516	378	185324	185324843	185333	185333977	3051058435	2939029622	3051067569	8025	9045	1	0.49773	0.48742	1	0.51201	0.49719	6.20633	113.82401	34.59153	11.11875	111.84992	33.87296	1	-54.43315	-84.50958	729.31531	1	16.20285	-90.00333	731.81689	0.59916	0.65408	0.67242	0.47029	0.66355	0.67502	1	3.56303	1	4.21472	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7895	42	0			0	Stimulus		0	515	377	185341	185341677	185351	185351150	3051075268	2939046455	3051084741	8026	9046	1	0.50234	0.48582	1	0.50495	0.49607	7.79256	114.14682	34.70901	8.69126	112.07726	33.95571	1	-54.43605	-84.53654	729.52576	1	16.23247	-90.03406	732.04504	0.59914	0.65408	0.67284	0.47025	0.66355	0.67548	1	3.57637	1	4.21417	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7896	42	0			0	Stimulus		17	514	376	185358	185358166	185366	185366660	3051091757	2939062944	3051100251	8027	9047	1	0.50385	0.48449	1	0.50164	0.49495	8.31156	114.41522	34.80672	7.55171	112.30252	34.03776	1	-54.41795	-84.56415	729.70770	1	16.26900	-90.07068	732.20709	0.59908	0.65410	0.67321	0.47019	0.66358	0.67581	1	3.58649	1	4.20587	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7897	42	0			0	Stimulus		33	511	378	185374	185374810	185384	185384096	3051108401	2939079588	3051117687	8028	9048	1	0.49973	0.49451	1	0.49998	0.49202	6.89565	112.39233	34.07044	6.98096	112.89426	34.25316	1	-54.40602	-84.58474	729.83398	1	16.28772	-90.09510	732.32806	0.59904	0.65411	0.67346	0.47016	0.66360	0.67606	1	3.58234	1	4.19344	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7898	42	0			0	Stimulus		50	513	381	185391	185391592	185400	185400812	3051125184	2939096371	3051134404	8029	9049	1	0.49707	0.49556	1	0.50609	0.49784	5.97890	112.17897	33.99277	9.08299	111.71914	33.82541	1	-54.40239	-84.61266	730.03528	1	16.30504	-90.12737	732.54858	0.59901	0.65412	0.67387	0.47014	0.66361	0.67650	1	3.58163	1	4.19498	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7899	42	0			0	Stimulus		67	515	377	185408	185408086	185416	185416884	3051141677	2939112864	3051150475	8030	9050	1	0.50158	0.48920	1	0.50596	0.49324	7.53181	113.46356	34.46034	9.03777	112.64835	34.16365	1	-54.39191	-84.63361	730.16180	1	16.31974	-90.15318	732.66364	0.59897	0.65413	0.67412	0.47012	0.66363	0.67674	1	3.55998	1	4.19006	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7900	42	0			0	Stimulus		83	512	374	185424	185424679	185433	185433655	3051158270	2939129458	3051167246	8031	9051	1	0.49716	0.48864	1	0.50311	0.48642	6.01136	113.57767	34.50189	8.05764	114.02538	34.66486	1	-54.39267	-84.63712	730.23755	1	16.32725	-90.16397	732.73621	0.59897	0.65412	0.67427	0.47010	0.66364	0.67689	1	3.57043	1	4.18936	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7901	42	0			0	Stimulus		100	515	376	185441	185441506	185450	185450715	3051175098	2939146286	3051184307	8032	9052	1	0.49688	0.49143	1	0.50947	0.48854	5.91390	113.01298	34.29626	10.24672	113.59845	34.50939	1	-54.40767	-84.63282	730.34564	1	16.32081	-90.16849	732.85358	0.59898	0.65409	0.67449	0.47012	0.66362	0.67712	1	3.55785	1	4.19400	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7902	42	0			0	Stimulus		117	518	379	185458	185458004	185466	185466372	3051191596	2939162784	3051199964	8033	9053	1	0.50416	0.48934	1	0.50825	0.49803	8.42012	113.43608	34.45032	9.82671	111.68028	33.81124	1	-54.43509	-84.61301	730.41742	1	16.30623	-90.14545	732.92334	0.59902	0.65404	0.67463	0.47015	0.66356	0.67725	1	3.54115	1	4.18773	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7903	42	0			0	Stimulus		133	520	378	185474	185474548	185483	185483481	3051208140	2939179328	3051217073	8034	9054	1	0.50973	0.49204	1	0.50603	0.49257	10.33678	112.89100	34.25193	9.06379	112.78393	34.21298	1	-54.45880	-84.60019	730.49786	1	16.29023	-90.13803	733.00500	0.59905	0.65400	0.67479	0.47018	0.66353	0.67741	1	3.56128	1	4.18056	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7904	42	0			0	Stimulus		150	519	370	185491	185491422	185500	185500779	3051225014	2939196202	3051234371	8035	9055	1	0.50479	0.48397	1	0.50890	0.48199	8.63628	114.52123	34.84533	10.05072	114.92081	34.99077	1	-54.50074	-84.58910	730.63684	1	16.25694	-90.13377	733.15820	0.59911	0.65395	0.67507	0.47025	0.66349	0.67771	1	3.53860	1	4.17807	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7905	42	0			0	Stimulus		166	520	374	185507	185507924	185516	185516056	3051241516	2939212704	3051249648	8036	9056	1	0.50651	0.49035	1	0.50988	0.48381	9.22864	113.23183	34.37597	10.38722	114.55376	34.85714	1	-54.52984	-84.57456	730.72461	1	16.23105	-90.11391	733.24738	0.59915	0.65390	0.67524	0.47030	0.66343	0.67788	1	3.53020	1	4.16962	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7906	42	0			0	Stimulus		183	524	381	185524	185524515	185533	185533493	3051258106	2939229294	3051267084	8037	9057	1	0.50799	0.50329	1	0.51612	0.48926	9.73600	110.61729	33.42438	12.53352	113.45232	34.45623	1	-54.55156	-84.57600	730.80304	1	16.20826	-90.10315	733.32245	0.59918	0.65389	0.67540	0.47034	0.66339	0.67803	1	3.52722	1	4.15582	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7907	42	0			0	Stimulus		200	522	379	185541	185541339	185550	185550524	3051274930	2939246118	3051284115	8038	9058	1	0.50576	0.50503	1	0.51499	0.48337	8.97006	110.26582	33.29644	12.14375	114.64220	34.88930	1	-54.57166	-84.56821	730.79675	1	16.18611	-90.08994	733.31226	0.59922	0.65387	0.67539	0.47038	0.66337	0.67801	1	3.52119	1	4.15376	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7908	42	0			0	Stimulus		216	527	385	185557	185557844	185566	185566232	3051291435	2939262624	3051299823	8039	9059	1	0.50716	0.50737	1	0.52337	0.49768	9.45278	109.79311	33.12434	15.02872	111.75143	33.83715	1	-54.57895	-84.53762	730.57288	1	16.14640	-90.04987	733.09961	0.59926	0.65387	0.67494	0.47045	0.66335	0.67757	1	3.51675	1	4.11119	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7909	42	0			0	Stimulus		233	517	381	185574	185574382	185583	185583473	3051307973	2939279162	3051317064	8040	9060	1	0.50313	0.50325	1	0.50684	0.49135	8.06500	110.62546	33.42729	9.33963	113.02971	34.30244	1	-54.58175	-84.51008	730.37317	1	16.12658	-90.01872	732.90637	0.59929	0.65386	0.67454	0.47048	0.66333	0.67718	1	3.51210	1	4.11371	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7910	42	0			0	Stimulus		250	512	384	185591	185591251	185600	185600440	3051324843	2939296032	3051334032	8041	9061	1	0.49926	0.49726	1	0.50123	0.50482	6.73254	111.83685	33.86823	7.41244	110.30830	33.31193	1	-54.60183	-84.47747	730.13647	1	16.08744	-89.96145	732.64996	0.59936	0.65385	0.67407	0.47054	0.66329	0.67666	1	3.49953	1	4.07791	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7911	42	0			0	Stimulus		266	508	408	185607	185607763	185616	185616177	3051341355	2939312544	3051349769	8042	9062	1	0.50046	0.51143	1	0.49181	0.55176	7.14824	108.97295	32.82585	4.17134	100.82526	29.86035	1	-54.62667	-84.43643	729.95203	1	16.06594	-89.91145	732.48346	0.59943	0.65381	0.67369	0.47057	0.66323	0.67631	1	3.47264	1	4.01317	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7912	42	0			0	Stimulus		283	509	450	185624	185624346	185633	185633404	3051357938	2939329128	3051366996	8043	9063	1	0.54307	0.56905	1	0.45293	0.60284	21.80316	97.33309	28.58930	-9.20447	90.50523	26.10417	1	-54.65767	-84.42947	729.96552	1	16.05276	-89.88903	732.49213	0.59949	0.65380	0.67372	0.47059	0.66319	0.67632	1	3.36336	1	3.88261	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7913	42	0			0	Stimulus		300	378	523	185641	185641262	185650	185650123	3051374854	2939346044	3051383715	8044	9064	0	-1.00000	-1.00000	1	0.36968	0.68221	-1.00000	-1.00000	-1.00000	-37.84025	74.47034	20.26797	0	-1.00000	-1.00000	-1.00000	1	16.03527	-89.89104	732.64954	-1.00000	-1.00000	-1.00000	0.47063	0.66316	0.67664	0	-1.#IND0	1	3.56673	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7914	42	0			0	Stimulus		316	-1	-1	185657	185657674	185664	185664390	3051391265	2939362455	3051397981	8045	9065	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7915	42	0			0	Stimulus		333	-1	-1	185674	185674303	185681	185681716	3051407895	2939379085	3051415308	8046	9066	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7916	42	0			0	Stimulus		350	-1	-1	185691	185691255	185698	185698995	3051424847	2939396038	3051432587	8047	9067	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	2
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	7917	42	0			0	Stimulus		366	-1	-1	185707	185707593	185714	185714324	3051441184	2939412375	3051447915	8048	9068	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	2
